numbers,valid,location
(514) 669-6712,True,Quebec
(701) 566-4830,True,North Dakota
(820) 895-9087,True,California
(500) 375-3705,True,n/a
(669) 726-5959,True,California
(697) 449-1439,False,n/a
(696) 555-3979,False,n/a
(301) 396-4937,True,"Waldorf, MD"
(796) 694-4777,False,n/a
(297) 873-6159,False,n/a
(678) 796-6796,True,Georgia
(747) 497-7954,True,California
(776) 944-5776,False,n/a
(640) 825-4655,True,New Jersey
(410) 260-4989,True,Maryland
(749) 901-0208,False,n/a
(374) 985-8260,False,n/a
(363) 780-8173,False,n/a
(588) 373-2463,True,n/a
(972) 543-2796,True,Texas
(237) 474-5958,False,n/a
(306) 406-0768,True,Saskatchewan
(640) 913-6460,True,New Jersey
(677) 929-0476,False,n/a
(814) 956-9961,True,Pennsylvania
(744) 532-0593,False,n/a
(224) 408-6029,True,Illinois
(620) 225-0400,True,"Dodge City, KS"
(501) 449-4937,True,Arkansas
(590) 465-7180,False,n/a
(304) 682-1407,True,"Oceana, WV"
(969) 640-1771,False,n/a
(607) 616-6507,True,New York
(946) 943-1462,False,n/a
(518) 932-6721,True,New York
(437) 508-1746,True,Ontario
(744) 277-6031,False,n/a
(762) 659-6612,True,Georgia
(308) 239-8631,True,Nebraska
(826) 759-7701,False,n/a
(574) 594-4837,True,"Pierceton, IN"
(273) 758-6603,False,n/a
(338) 704-4558,False,n/a
(348) 454-3004,False,n/a
(745) 615-1631,False,n/a
(516) 551-0532,True,New York
(314) 853-2478,True,Missouri
(689) 445-1010,True,Florida
(947) 900-7183,True,Michigan
(909) 811-5381,True,California
(721) 378-9890,False,n/a
(976) 462-8633,False,n/a
(365) 932-0884,True,Ontario
(458) 868-4129,True,Oregon
(584) 677-6479,False,n/a
(507) 703-6091,True,Minnesota
(851) 476-2519,False,n/a
(949) 360-8219,True,California
(279) 461-6914,True,California
(991) 747-8197,False,n/a
(979) 730-7623,True,Texas
(602) 426-7689,True,"Phoenix, AZ"
(452) 567-4405,False,n/a
(762) 947-3143,True,Georgia
(946) 776-2317,False,n/a
(729) 475-8257,False,n/a
(670) 763-0542,False,n/a
(455) 993-4527,False,n/a
(329) 916-1046,False,n/a
(424) 607-7024,True,California
(794) 298-4747,False,n/a
(499) 579-5642,False,n/a
(375) 264-5615,False,n/a
(631) 483-6012,True,New York
(898) 251-6725,False,n/a
(669) 985-1940,True,California
(615) 212-2542,True,Tennessee
(786) 658-2347,True,Florida
(383) 733-3132,False,n/a
(613) 732-9596,True,"Pembroke, ON"
(950) 844-7889,False,n/a
(861) 964-4096,False,n/a
(344) 635-2215,False,n/a
(279) 971-2023,True,California
(884) 911-1792,False,n/a
(933) 501-4338,False,n/a
(569) 786-8073,False,n/a
(835) 557-7327,False,n/a
(807) 474-5994,True,Ontario
(552) 741-8602,False,n/a
(659) 380-6987,False,n/a
(784) 414-0643,False,n/a
(620) 693-0976,True,Kansas
(881) 500-0892,False,n/a
(671) 610-4271,False,n/a
(253) 330-2330,True,Washington State
(304) 334-1451,True,West Virginia
(760) 773-7865,True,"Palm Desert, CA"
(642) 844-7838,False,n/a
(669) 760-9881,True,California
(895) 778-5747,False,n/a
(395) 257-2229,False,n/a
(743) 829-6250,True,North Carolina
(854) 914-4853,True,Ohio
(594) 242-5762,False,n/a
(515) 778-7240,True,Iowa
(260) 374-3958,True,Indiana
(810) 797-3633,True,Michigan
(478) 218-6228,True,"Perry, GA"
(692) 808-3501,False,n/a
(477) 572-7211,False,n/a
(920) 951-8954,True,Wisconsin
(617) 643-3621,True,"Boston, MA"
(388) 504-8565,False,n/a
(763) 208-4852,True,"Minneapolis, MN"
(494) 646-6212,False,n/a
(812) 505-1816,True,Indiana
(266) 640-4314,False,n/a
(882) 966-2370,False,n/a
(827) 895-6271,False,n/a
(343) 788-2245,True,Ontario
(487) 841-9766,False,n/a
(299) 318-4882,False,n/a
(764) 320-1755,False,n/a
(996) 962-3873,False,n/a
(555) 812-7188,False,n/a
(492) 220-8069,False,n/a
(348) 828-2030,False,n/a
(336) 279-9327,True,North Carolina
(469) 933-1523,True,Texas
(280) 409-9848,False,n/a
(202) 622-8019,True,Washington D.C.
(653) 341-9406,False,n/a
(302) 890-9385,True,Delaware
(643) 299-9301,False,n/a
(319) 676-2412,True,Iowa
(232) 879-9539,False,n/a
(596) 925-1628,False,n/a
(643) 564-9787,False,n/a
(338) 995-7164,False,n/a
(293) 655-2744,False,n/a
(937) 472-4049,True,Ohio
(463) 677-8122,True,Indiana
(921) 202-3459,False,n/a
(430) 297-2287,True,Texas
(758) 340-6711,False,n/a
(696) 368-2320,False,n/a
(493) 457-1990,False,n/a
(814) 895-8638,True,Pennsylvania
(205) 902-3146,True,Alabama
(391) 317-4050,False,n/a
(271) 534-5425,False,n/a
(880) 978-4727,False,n/a
(827) 583-7337,False,n/a
(366) 960-3102,False,n/a
(708) 293-7326,True,Illinois
(902) 721-8735,True,Nova Scotia/Prince Edward Island
(681) 991-4316,True,West Virginia
(880) 942-9685,False,n/a
(675) 713-8261,False,n/a
(440) 846-6325,True,"Strongsville, OH"
(706) 501-3015,True,Georgia
(818) 751-3286,True,California
(779) 664-5325,True,Illinois
(630) 263-0197,True,Illinois
(747) 729-0610,True,California
(398) 970-3760,False,n/a
(883) 833-9736,False,n/a
(804) 212-5208,True,Virginia
(887) 386-6877,False,n/a
(706) 653-6732,True,"Columbus, GA"
(897) 926-0411,False,n/a
(234) 297-7137,True,Ohio
(629) 781-8622,True,Tennessee
(347) 350-7307,True,"Brooklyn, NY"
(603) 985-3478,True,New Hampshire
(976) 744-3365,False,n/a
(459) 563-6406,False,n/a
(918) 693-1349,True,Oklahoma
(420) 932-3465,False,n/a
(654) 324-8715,False,n/a
(422) 306-3921,False,n/a
(888) 212-4322,True,n/a
(200) 870-5095,False,n/a
(668) 436-3308,False,n/a
(926) 294-4436,False,n/a
(706) 439-3081,True,Georgia
(361) 991-4827,True,"Corpus Christi, TX"
(608) 295-9503,True,Wisconsin
(920) 563-0723,True,"Fort Atkinson, WI"
(844) 773-4820,True,n/a
(467) 635-3722,False,n/a
(240) 358-8952,True,Maryland
(517) 498-2143,True,Michigan
(749) 479-1688,False,n/a
(945) 517-6709,False,n/a
(401) 463-3762,True,"Cranston, RI"
(902) 500-0547,True,Nova Scotia/Prince Edward Island
(560) 254-9547,False,n/a
(993) 259-1193,False,n/a
(672) 335-2651,False,n/a
(241) 398-3633,False,n/a
(765) 367-1102,True,Indiana
(867) 780-2059,True,Northwest Territories/Nunavut/Yukon
(647) 785-5919,True,Ontario
(419) 757-4734,True,Ohio
(246) 241-3043,True,Barbados
(846) 846-9065,False,n/a
(723) 546-5130,False,n/a
(291) 347-3203,False,n/a
(348) 509-1129,False,n/a
(667) 458-1209,True,Maryland
(942) 389-5236,False,n/a
(325) 236-4582,True,"Sweetwater, TX"
(712) 399-2273,True,Iowa
(822) 538-1874,False,n/a
(783) 941-4203,False,n/a
(924) 298-4293,False,n/a
(531) 839-3563,True,Nebraska
(491) 317-4043,False,n/a
(785) 351-2744,True,Kansas
(874) 556-7040,False,n/a
(318) 249-4208,True,Louisiana
(502) 695-1669,True,"Frankfort, KY"
(703) 542-5294,True,Virginia
(974) 571-4042,False,n/a
(861) 262-6856,False,n/a
(854) 572-6804,True,Ohio
(233) 879-3433,False,n/a
(390) 665-4163,False,n/a
(654) 598-8868,False,n/a
(572) 251-8117,False,n/a
(638) 477-4347,False,n/a
(670) 701-0235,False,n/a
(655) 653-2688,False,n/a
(525) 214-4615,False,n/a
(929) 435-8692,True,New York
(784) 392-8041,False,n/a
(794) 317-0854,False,n/a
(918) 216-0691,True,Oklahoma
(389) 364-6601,False,n/a
(782) 953-9084,True,Nova Scotia/Prince Edward Island
(259) 595-2151,False,n/a
(329) 948-9225,False,n/a
(755) 458-2856,False,n/a
(270) 481-4869,True,Kentucky
(874) 253-7883,False,n/a
(766) 359-5472,False,n/a
(545) 508-5552,False,n/a
(679) 888-9021,False,n/a
(282) 864-0641,False,n/a
(201) 314-0025,True,New Jersey
(551) 879-0117,True,New Jersey
(859) 283-0279,True,"Florence, KY"
(815) 449-5918,True,Illinois
(620) 885-3151,True,Kansas
(399) 489-6566,False,n/a
(414) 701-9102,True,Wisconsin
(664) 410-1550,False,n/a
(390) 771-5044,False,n/a
(240) 816-8141,True,Maryland
(237) 750-2777,False,n/a
(987) 892-4946,False,n/a
(295) 888-2823,False,n/a
(467) 494-8848,False,n/a
(956) 694-5726,True,Texas
(277) 317-1202,False,n/a
(704) 379-5023,True,"Charlotte, NC"
(503) 485-4640,True,"Salem, OR"
(802) 375-1581,True,"Arlington, VT"
(240) 904-2817,True,Maryland
(831) 614-2783,True,California
(898) 691-7502,False,n/a
(871) 570-1629,False,n/a
(636) 874-4417,True,Missouri
(773) 274-3564,True,"Chicago, IL"
(997) 246-9207,False,n/a
(492) 954-6040,False,n/a
(591) 592-8518,False,n/a
(236) 606-4672,True,British Columbia
(682) 816-2096,True,Texas
(242) 727-6129,True,Bahamas
(839) 397-5983,False,n/a
(272) 738-2968,True,Pennsylvania
(663) 946-3332,False,n/a
(217) 501-5714,True,Illinois
(781) 339-5044,True,Massachusetts
(339) 886-3276,True,Massachusetts
(363) 863-2048,False,n/a
(627) 270-2604,False,n/a
(783) 734-6886,False,n/a
(708) 834-2201,True,Illinois
(771) 575-9726,False,n/a
(344) 850-4705,False,n/a
(347) 592-6070,True,New York
(279) 396-2937,True,California
(829) 698-7703,True,Dominican Republic
(952) 256-4999,True,Minnesota
(585) 678-5524,True,New York
(740) 624-0625,True,Ohio
(591) 749-2121,False,n/a
(635) 880-1513,False,n/a
(684) 778-8719,False,n/a
(689) 997-8873,True,Florida
(808) 876-3691,True,Hawaii
(452) 580-9235,False,n/a
(903) 683-1719,True,"Rusk, TX"
(556) 694-6136,False,n/a
(355) 306-6932,False,n/a
(998) 606-0231,False,n/a
(357) 421-1057,False,n/a
(529) 332-4561,False,n/a
(855) 801-2283,True,n/a
(834) 906-0366,False,n/a
(471) 637-9345,False,n/a
(723) 222-2000,False,n/a
(265) 397-6997,False,n/a
(301) 675-7530,True,Maryland
(408) 272-7099,True,"San Jose, CA"
(623) 352-6941,True,Arizona
(490) 871-9195,False,n/a
(218) 932-0504,True,Minnesota
(710) 556-2697,True,United States
(732) 605-2288,True,New Jersey
(848) 374-5652,True,New Jersey
(448) 374-9294,False,n/a
(835) 664-2576,False,n/a
(513) 771-2137,True,"Cincinnati, OH"
(972) 685-9690,True,Texas
(366) 719-3290,False,n/a
(744) 255-9498,False,n/a
(953) 539-6804,False,n/a
(215) 287-2217,True,Pennsylvania
(950) 806-4494,False,n/a
(525) 731-5792,False,n/a
(992) 406-9171,False,n/a
(247) 955-5382,False,n/a
(709) 706-1654,True,Newfoundland and Labrador
(528) 820-6946,False,n/a
(620) 386-6601,True,Kansas
(231) 839-2957,True,"Lake City, MI"
(979) 589-4021,True,Texas
(804) 243-6480,True,Virginia
(414) 315-8823,True,Wisconsin
(799) 578-1285,False,n/a
(234) 714-0264,True,Ohio
(264) 255-3545,False,n/a
(704) 309-6494,True,North Carolina
(466) 952-6316,False,n/a
(874) 637-1702,False,n/a
(523) 639-9732,False,n/a
(408) 571-3692,True,California
(375) 576-8963,False,n/a
(207) 266-7240,True,Maine
(440) 451-2966,True,Ohio
(633) 585-2474,False,n/a
(472) 431-5072,False,n/a
(851) 425-3835,False,n/a
(200) 468-4185,False,n/a
(231) 487-2161,True,"Petoskey, MI"
(727) 279-2627,True,Florida
(385) 203-5641,True,Utah
(875) 556-0166,False,n/a
(960) 473-6856,False,n/a
(403) 873-6843,True,"Calgary, AB"
(550) 677-5591,False,n/a
(979) 399-5035,True,Texas
(717) 223-8363,True,Pennsylvania
(669) 347-9966,True,California
(658) 794-8555,True,Jamaica
(880) 686-3336,False,n/a
(627) 689-8639,False,n/a
(822) 220-8047,False,n/a
(416) 612-3077,True,Ontario
(727) 443-1313,True,"Clearwater, FL"
(223) 474-6673,True,Pennsylvania
(434) 239-4666,True,"Lynchburg, VA"
(815) 295-9343,True,Illinois
(659) 238-7910,False,n/a
(502) 986-9377,True,Kentucky
(242) 269-8572,False,n/a
(972) 252-4739,True,"Irving, TX"
(784) 711-7031,False,n/a
(667) 391-7801,True,Maryland
(791) 331-1146,False,n/a
(503) 815-7795,True,Oregon
(404) 367-7895,True,"Atlanta, GA"
(212) 939-8086,True,"New York, NY"
(645) 684-5027,False,n/a
(237) 537-9813,False,n/a
(881) 543-4416,False,n/a
(703) 938-8917,True,"Vienna, VA"
(504) 779-5768,True,"Metairie, LA"
(666) 981-8151,False,n/a
(838) 304-1068,True,New York
(522) 786-2614,True,n/a
(870) 205-3619,True,Arkansas
(802) 407-9032,True,Vermont
(799) 707-8864,False,n/a
(993) 528-5324,False,n/a
(910) 648-0945,True,"Bladenboro, NC"
(714) 362-5549,True,California
(987) 548-7926,False,n/a
(235) 480-7338,False,n/a
(315) 365-5390,True,New York
(436) 848-3037,False,n/a
(702) 982-6763,True,"Las Vegas, NV"
(204) 577-3098,True,Manitoba
(398) 841-4548,False,n/a
(994) 743-5272,False,n/a
(264) 848-4447,False,n/a
(523) 551-4394,False,n/a
(756) 656-5054,False,n/a
(686) 703-1874,False,n/a
(782) 446-9433,True,Nova Scotia/Prince Edward Island
(533) 898-9125,True,n/a
(273) 272-2967,False,n/a
(771) 305-3380,False,n/a
(409) 781-0256,True,Texas
(605) 585-3874,True,South Dakota
(430) 819-5086,True,Texas
(788) 396-4070,False,n/a
(407) 333-7361,True,"Lake Mary, FL"
(833) 789-4307,True,n/a
(830) 233-0416,True,Texas
(783) 496-9180,False,n/a
(961) 331-5222,False,n/a
(375) 908-9944,False,n/a
(618) 484-3426,True,Illinois
(483) 836-2361,False,n/a
(564) 819-5298,True,Washington State
(876) 578-8681,True,Jamaica
(278) 466-4725,False,n/a
(787) 380-4061,True,Puerto Rico
(376) 989-3322,False,n/a
(270) 391-0584,True,Kentucky
(551) 325-7589,True,New Jersey
(447) 280-0146,False,n/a
(240) 310-7706,True,Maryland
(309) 302-5850,True,Illinois
(454) 599-8879,False,n/a
(879) 626-7758,False,n/a
(519) 524-2236,True,"Goderich, ON"
(933) 691-1011,False,n/a
(841) 500-5535,False,n/a
(348) 816-0516,False,n/a
(335) 594-6364,False,n/a
(725) 907-0716,True,Nevada
(523) 653-5099,False,n/a
(384) 990-4286,False,n/a
(906) 609-1907,True,Michigan
(633) 323-8259,False,n/a
(405) 906-5483,True,Oklahoma
(228) 358-8464,True,Mississippi
(436) 628-5308,False,n/a
(317) 330-4205,True,Indiana
(746) 790-3101,False,n/a
(855) 416-1343,True,n/a
(309) 625-0482,True,Illinois
(873) 455-4354,True,Quebec
(750) 378-5826,False,n/a
(464) 758-6078,False,n/a
(806) 850-4215,True,Texas
(813) 849-6719,True,"Tampa, FL"
(313) 852-9110,True,Michigan
(956) 690-0590,True,Texas
(551) 933-6457,True,New Jersey
(763) 221-6086,True,Minnesota
(523) 962-9135,False,n/a
(639) 395-1876,True,Saskatchewan
(918) 355-7896,True,"Broken Arrow, OK"
(353) 887-6917,False,n/a
(916) 624-3232,True,"Rocklin, CA"
(712) 335-7579,True,"Pocahontas, IA"
(976) 789-6212,False,n/a
(604) 215-2980,True,"Vancouver, BC"
(597) 350-6618,False,n/a
(325) 756-2752,True,Texas
(972) 429-3604,True,"Wylie, TX"
(797) 691-6208,False,n/a
(237) 609-6106,False,n/a
(580) 667-8180,True,Oklahoma
(952) 950-3096,True,Minnesota
(627) 346-6516,False,n/a
(397) 563-7200,False,n/a
(409) 201-7821,True,Texas
(719) 404-5107,True,Colorado
(430) 376-1402,True,Texas
(842) 326-5634,False,n/a
(579) 675-3866,True,Quebec
(200) 957-7277,False,n/a
(411) 521-0014,False,n/a
(990) 284-7552,False,n/a
(652) 742-6389,False,n/a
(702) 587-4300,True,Nevada
(898) 763-7231,False,n/a
(734) 704-9294,True,Michigan
(659) 288-6812,False,n/a
(675) 417-3566,False,n/a
(908) 295-3853,True,New Jersey
(504) 820-2379,True,Louisiana
(874) 701-9585,False,n/a
(392) 741-1386,False,n/a
(740) 893-8044,True,Ohio
(656) 260-0462,False,n/a
(964) 205-3925,False,n/a
(634) 536-4541,False,n/a
(962) 912-0100,False,n/a
(643) 400-4809,False,n/a
(540) 534-8151,True,Virginia
(920) 844-4191,True,Wisconsin
(446) 271-3069,False,n/a
(951) 903-2697,True,California
(743) 644-0590,True,North Carolina
(832) 315-8021,True,Texas
(689) 549-7738,True,Florida
(943) 717-8726,False,n/a
(918) 720-1316,True,Oklahoma
(240) 606-8160,True,Maryland
(748) 571-6991,False,n/a
(337) 343-0975,True,Louisiana
(463) 801-0142,True,Indiana
(903) 651-1400,True,Texas
(535) 647-1974,False,n/a
(252) 339-7845,True,North Carolina
(388) 212-9084,False,n/a
(383) 860-1303,False,n/a
(404) 697-1026,True,Georgia
(694) 666-2270,False,n/a
(246) 832-6651,True,Barbados
(374) 613-8609,False,n/a
(212) 271-8315,True,"New York, NY"
(236) 472-1579,True,British Columbia
(987) 586-6735,False,n/a
(840) 846-9445,False,n/a
(474) 396-5266,False,n/a
(331) 697-5681,True,Illinois
(506) 465-5127,True,New Brunswick
(731) 858-4219,True,Tennessee
(633) 781-8398,False,n/a
(915) 562-8121,True,"El Paso, TX"
(728) 936-2237,False,n/a
(698) 850-4457,False,n/a
(352) 249-3530,True,Florida
(879) 640-2728,False,n/a
(450) 258-3531,True,"Mirabel, QC"
(532) 793-2669,False,n/a
(239) 320-6796,True,Florida
(797) 388-5771,False,n/a
(474) 295-3387,False,n/a
(356) 881-1312,False,n/a
(811) 657-7957,False,n/a
(843) 479-8041,True,"Bennettsville, SC"
(515) 719-2340,True,Iowa
(550) 442-5186,False,n/a
(424) 237-2474,True,California
(960) 655-5224,False,n/a
(766) 491-7251,False,n/a
(905) 878-5854,True,"Milton, ON"
(514) 952-0071,True,Quebec
(524) 751-6301,False,n/a
(711) 354-0260,False,n/a
(364) 329-8830,True,Kentucky
(717) 206-1852,True,Pennsylvania
(380) 357-2836,True,Ohio
(584) 338-9994,False,n/a
(385) 385-9843,True,Utah
(995) 834-6731,False,n/a
(234) 443-0488,True,Ohio
(781) 457-1228,True,Massachusetts
(851) 714-1143,False,n/a
(762) 702-9355,True,Georgia
(699) 780-7275,False,n/a
(421) 538-5720,False,n/a
(784) 905-6623,False,n/a
(936) 348-5412,True,"Madisonville, TX"
(921) 565-0561,False,n/a
(492) 349-8265,False,n/a
(628) 627-4330,True,California
(710) 863-7634,True,United States
(792) 484-7409,False,n/a
(379) 242-8856,False,n/a
(651) 430-9053,True,"Stillwater, MN"
(637) 442-5305,False,n/a
(588) 570-1175,True,n/a
(550) 864-8033,False,n/a
(209) 913-0850,True,California
(248) 371-4823,True,Michigan
(623) 786-4324,True,Arizona
(408) 951-6013,True,California
(676) 837-6785,False,n/a
(391) 747-2004,False,n/a
(910) 720-2361,True,North Carolina
(219) 423-0024,True,Indiana
(552) 345-5185,False,n/a
(974) 541-0516,False,n/a
(400) 827-0487,False,n/a
(241) 484-5105,False,n/a
(576) 768-1099,False,n/a
(874) 255-7782,False,n/a
(258) 709-3344,False,n/a
(269) 256-8425,True,Michigan
(996) 895-7460,False,n/a
(311) 818-0870,False,n/a
(661) 361-5097,True,California
(575) 967-1406,True,New Mexico
(415) 321-5678,True,California
(489) 509-7540,False,n/a
(218) 709-2313,True,Minnesota
(351) 737-5230,True,Massachusetts
(740) 205-5648,True,Ohio
(742) 703-9372,False,n/a
(994) 491-3869,False,n/a
(239) 678-1806,True,Florida
(686) 442-0567,False,n/a
(836) 842-5597,False,n/a
(585) 757-7999,True,New York
(892) 650-8296,False,n/a
(409) 546-4074,True,Texas
(763) 484-0733,True,Minnesota
(753) 816-0011,False,n/a
(938) 574-4102,True,Alabama
(942) 979-5275,False,n/a
(894) 445-6540,False,n/a
(201) 875-7982,True,New Jersey
(396) 278-4481,False,n/a
(866) 971-4163,True,n/a
(575) 400-3558,True,New Mexico
(817) 922-0401,True,"Fort Worth, TX"
(974) 424-3749,False,n/a
(504) 533-9271,True,Louisiana
(569) 384-2630,False,n/a
(890) 559-0882,False,n/a
(882) 710-9854,False,n/a
(370) 684-7267,False,n/a
(319) 867-0293,True,Iowa
(776) 604-8199,False,n/a
(771) 481-7829,False,n/a
(404) 392-3831,True,Georgia
(594) 995-2474,False,n/a
(461) 910-7944,False,n/a
(459) 781-7111,False,n/a
(815) 782-1661,True,Illinois
(862) 358-1956,True,New Jersey
(778) 278-7165,True,"Langley, BC"
(663) 959-5371,False,n/a
(204) 525-9378,True,Manitoba
(575) 835-2921,True,"Socorro, NM"
(779) 979-7412,True,Illinois
(881) 287-3770,False,n/a
(883) 692-0920,False,n/a
(988) 269-8715,False,n/a
(889) 704-0043,False,n/a
(220) 379-4737,True,Ohio
(253) 778-4163,True,Washington State
(854) 976-5564,True,Ohio
(971) 896-2273,True,Oregon
(379) 779-6649,False,n/a
(361) 389-7016,True,Texas
(263) 994-2318,False,n/a
(587) 625-7977,True,Alberta
(973) 899-3392,True,New Jersey
(250) 423-9320,True,"Fernie, BC"
(360) 877-8267,True,"Hoodsport, WA"
(323) 551-3810,True,California
(258) 644-9529,False,n/a
(501) 806-7291,True,Arkansas
(985) 454-8781,True,Louisiana
(647) 243-1135,True,Ontario
(771) 703-4405,False,n/a
(590) 347-1788,False,n/a
(633) 434-7447,False,n/a
(941) 842-5023,True,Florida
(983) 834-1427,False,n/a
(988) 532-5228,False,n/a
(777) 595-6555,False,n/a
(779) 841-4288,True,Illinois
(288) 349-0228,False,n/a
(852) 722-6015,False,n/a
(616) 576-8741,True,Michigan
(532) 809-3607,False,n/a
(544) 426-7668,True,n/a
(525) 257-8827,False,n/a
(342) 736-4960,False,n/a
(263) 469-6831,False,n/a
(911) 451-7669,False,n/a
(734) 487-0151,True,"Ypsilanti, MI"
(555) 501-1578,False,n/a
(955) 832-5552,False,n/a
(967) 997-7054,False,n/a
(425) 671-4132,True,Washington State
